id,wikidata_id,name,gender,birthdate,birthplace,latitude,longitude,pcs_id,weight_kg,height_m,total_wins,current_team,wikipedia_url,fetched_at
1072,Q102353521,Markus Kramer,mand,1999-07-03,Holbæk,55.7181,11.7103,210314,,,0,,https://da.wikipedia.org/wiki/Markus_Kramer,2026-04-06T16:48:30.661386+00:00
459,Q124661485,Marlene Jakobsen,kvinde,1983-07-05,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%AF%D0%BA%D0%BE%D0%B1%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%80%D0%BB%D0%B5%D0%BD",2026-04-06T15:50:01.217116+00:00
1073,Q1904467,Martin Lollesgaard,mand,1987-01-15,Odense,55.4,10.383333333,120584,,,0,,https://de.wikipedia.org/wiki/Martin_Lollesgaard,2026-04-06T16:48:41.180631+00:00
1074,Q1292014,Martin Mortensen,mand,1984-11-05,Herning,56.136111111,8.976666666,140303,70.0,1.8,0,,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D1%82%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD",2026-04-06T16:48:51.699685+00:00
1075,Q1400394,Martin Pedersen,mand,1983-04-15,Brøndby Kommune,55.654722222,12.416388888,135458,62.0,1.7,0,,"https://nl.wikipedia.org/wiki/Martin_Pedersen_(wielrenner,_1983)",2026-04-06T16:49:02.466119+00:00
1076,Q112194625,Martin Pedersen,mand,1998-01-28,Tølløse,55.6117,11.7736,281659,,,0,,"https://da.wikipedia.org/wiki/Martin_Pedersen_(cykelrytter,_f%C3%B8dt_1998)",2026-04-06T16:49:13.190515+00:00
1077,Q106979766,Martin Szokody,mand,1999-04-04,Slimminge,55.4458,11.9517,242841,,,0,,https://da.wikipedia.org/wiki/Martin_Szokody,2026-04-06T16:49:23.635685+00:00
1078,Q20736155,Martin Toft Madsen,mand,1985-02-20,Hørsholm Hospital,55.8913,12.4964,167369,67.0,1.84,0,,https://da.wikipedia.org/wiki/Martin_Toft_Madsen,2026-04-06T16:49:34.043615+00:00
1079,Q29344237,Mathias Bregnhøj,mand,1995-11-11,Vejle,55.708333333,9.533333333,181226,63.0,1.8,0,,https://nl.wikipedia.org/wiki/Mathias_Bregnh%C3%B8j,2026-04-06T16:49:44.795437+00:00
1080,Q124788673,Mathias Busk Sælgen,mand,1992-01-01,,,,303741,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%82%D0%B8%D0%B0%D1%81_%D0%91%D1%83%D1%81%D0%BA_%D0%A1%D0%B5%D0%BB%D0%B3%D0%B5%D0%BD",2026-04-06T16:49:55.258720+00:00
1081,Q20736149,Mathias Dam Westergaard,mand,1994-02-21,Aalborg,57.05,9.916666666,162004,,,0,,https://nl.wikipedia.org/wiki/Mathias_Westergaard,2026-04-06T16:50:05.801755+00:00
1082,Q15103946,Mathias Krigbaum,mand,1995-02-03,København,55.676111111,12.568888888,167933,79.0,1.86,0,,https://nl.wikipedia.org/wiki/Mathias_Krigbaum,2026-04-06T16:50:16.629230+00:00
1083,Q29589370,Mathias Larsen,mand,1999-05-02,Roskilde,55.641666666,12.080833333,202678,72.0,1.87,0,,https://fr.wikipedia.org/wiki/Mathias_Larsen_(cyclisme),2026-04-06T16:50:27.567606+00:00
1084,Q20736154,Mathias Lisson,mand,1990-03-10,Kalundborg,55.681388888,11.085,132184,,,0,,https://da.wikipedia.org/wiki/Mathias_Lisson,2026-04-06T16:50:38.181840+00:00
1085,Q58383024,Mathias Matz,mand,1998-07-09,Ballerup,55.7307,12.3617,206196,,,0,,https://da.wikipedia.org/wiki/Mathias_Matz,2026-04-06T16:50:48.625099+00:00
1086,Q3275941,Mathias Møller Nielsen,mand,1994-03-19,Gentofte,55.7517,12.5508,158679,,,0,,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BB%D1%8C%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%82%D0%B8%D0%B0%D1%81_%D0%9C%D1%91%D0%BB%D0%BB%D0%B5%D1%80",2026-04-06T16:50:59.155526+00:00
1087,Q24053040,Mathias Norsgaard,mand,1997-05-05,Silkeborg,56.166666666,9.55,186507,88.0,2.02,0,,"https://ru.wikipedia.org/wiki/%D0%99%D1%91%D1%80%D0%B3%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%82%D0%B8%D0%B0%D1%81_(%D0%B2%D0%B5%D0%BB%D0%BE%D0%B3%D0%BE%D0%BD%D1%89%D0%B8%D0%BA)",2026-04-06T16:51:09.777249+00:00
1088,Q124877839,Mathias Rosenberg Pedersen,mand,1997-04-07,Roskilde,55.641666666,12.080833333,304105,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B0%D1%82%D0%B8%D0%B0%D1%81_%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3",2026-04-06T16:51:20.642717+00:00
1089,Q112450161,Mathilde Cramer,kvinde,2007-07-07,Greve Strand,55.582222222,12.288888888,292562,,,0,,https://da.wikipedia.org/wiki/Mathilde_Cramer,2026-04-06T16:51:31.258720+00:00
477,Q137758534,Mathilde Ryth Leegaard,kvinde,2010-03-26,Græsted,56.0653,12.2842,,,,0,,https://da.wikipedia.org/wiki/Mathilde_Ryth_Leegaard,2026-04-06T15:50:01.217116+00:00
1090,Q1631924,Matias Greve,mand,1992-03-01,,,,157720,,,0,,https://de.wikipedia.org/wiki/Matias_Greve,2026-04-06T16:51:41.679206+00:00
1091,Q55978517,Matias Malmberg,mand,2000-08-31,Frederiksberg,55.6779,12.5327,210341,68.0,1.77,0,,https://nl.wikipedia.org/wiki/Matias_Malmberg,2026-04-06T16:51:52.171987+00:00
1092,Q471567,Matti Breschel,mand,1984-08-31,Faxe,55.2544,12.1181,140764,70.0,1.81,0,,https://sv.wikipedia.org/wiki/Matti_Breschel,2026-04-06T16:52:02.748551+00:00
1093,Q106979513,Mattias Nordal,mand,2001-12-26,Køge,55.45,12.183333333,217175,,,0,,https://da.wikipedia.org/wiki/Mattias_Nordal,2026-04-06T16:52:13.173309+00:00
1094,Q43019098,Mattias Skjelmose,mand,2000-09-26,København,55.676111111,12.568888888,208786,65.0,1.8,0,,https://sv.wikipedia.org/wiki/Mattias_Skjelmose,2026-04-06T16:52:23.996337+00:00
483,Q17404014,Max Jørgensen,mand,1923-04-09,Greve Kommune,55.583888888,12.295277777,,,,0,,https://pt.wikipedia.org/wiki/Max_J%C3%B8rgensen,2026-04-06T15:50:01.217116+00:00
1095,Q55422390,Melina Rasmussen,kvinde,1973-10-09,,,,227221,,,0,,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B5%D0%BB%D0%B8%D0%BD%D0%B0",2026-04-06T16:52:34.617152+00:00
1096,Q14950042,Mette Andersen,kvinde,1974-01-09,,,,171568,68.0,1.83,0,,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B5%D1%82%D1%82%D0%B5",2026-04-06T16:52:45.124440+00:00
1097,Q86921964,Mette Egtoft Jensen,kvinde,2001-02-15,Aalborg,57.05,9.916666666,210650,,,0,,https://da.wikipedia.org/wiki/Mette_Egtoft_Jensen,2026-04-06T16:52:55.700348+00:00
1098,Q19662100,Mette Fischer Andreasen,kvinde,1983-04-13,Thurø,55.0456,10.6672,190820,,,0,,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B0%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B5%D1%82%D1%82%D0%B5_%D0%A4%D0%B8%D1%88%D0%B5%D1%80",2026-04-06T16:53:06.153968+00:00
488,Q125862173,Mette Marie Kronborg,kvinde,1987-01-01,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D1%8C%D1%91%D1%82%D1%82,_%D0%9C%D0%B5%D1%82%D1%82%D0%B5_%D0%9C%D0%B0%D1%80%D0%B8_%D0%9A%D1%80%D0%BE%D0%BD%D0%B1%D0%BE%D1%80%D0%B3",2026-04-06T15:50:01.217116+00:00
1099,Q107277765,Mia Sofie Rützou,kvinde,1999-07-20,Strib,55.5367,9.7722,270165,,,0,,"https://ru.wikipedia.org/wiki/%D0%A0%D1%8E%D1%86%D1%83,_%D0%9C%D0%B8%D0%B0_%D0%A1%D0%BE%D1%84%D0%B8",2026-04-06T16:53:16.707209+00:00
1100,Q1454240,Michael Berling,mand,1982-04-24,Aarhus,56.156388888,10.209722222,132067,,,0,,https://de.wikipedia.org/wiki/Michael_Berling,2026-04-06T16:53:27.299499+00:00
1101,Q951747,Michael Blaudzun,mand,1973-04-30,Herning,56.136111111,8.976666666,117727,66.0,1.8,0,,https://no.wikipedia.org/wiki/Michael_Blaudzun,2026-04-06T16:53:37.949138+00:00
1102,Q15965394,Michael Carbel,mand,1995-02-07,Horsens,55.861944444,9.851944444,176919,73.0,1.8,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B1%D0%B5%D0%BB%D1%8C,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB%D1%8C",2026-04-06T16:53:48.685191+00:00
1103,Q1298243,Michael Færk Christensen,mand,1986-02-14,Hobro,56.633333333,9.8,123476,,,0,,https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D0%B5%D0%BB%D1%8C_%D0%A4%D0%B5%D1%80%D0%BA_%D0%9A%D1%80%D1%96%D1%81%D1%82%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,2026-04-06T16:53:59.141021+00:00
494,Q125855671,Michael Grønbech,mand,1974-08-19,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%91%D0%BD%D0%B1%D0%B5%D1%85,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB%D1%8C",2026-04-06T15:50:01.217116+00:00
495,Q24430908,Michael Guldhammer,mand,1961-12-14,Vejle,55.708333333,9.533333333,,,,0,,https://de.wikipedia.org/wiki/Michael_Guldhammer,2026-04-06T15:50:01.217116+00:00
496,Q124805919,Michael Jørgensen,mand,1968-04-23,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%99%D1%91%D1%80%D0%B3%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB%D1%8C",2026-04-06T15:50:01.217116+00:00
1104,Q744990,Michael Marcussen,mand,1955-01-09,Roskilde,55.641666666,12.080833333,246651,,,0,,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%81%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB%D1%8C",2026-04-06T16:54:09.592763+00:00
1105,Q447816,Michael Mørkøv,mand,1985-04-30,Kokkedal,55.908333333,12.49,140521,71.0,1.83,0,,https://zh.wikipedia.org/wiki/%E7%B1%B3%E5%87%B1%E7%88%BE%C2%B7%E9%BB%98%E7%88%BE%E5%85%8B%E5%A4%AB,2026-04-06T16:54:20.298123+00:00
1106,Q348028,Michael Rasmussen,mand,1974-06-01,Tølløse,55.6117,11.7736,137457,58.0,1.74,0,,https://eu.wikipedia.org/wiki/Michael_Rasmussen,2026-04-06T16:54:30.841494+00:00
1107,Q1928998,Michael Reihs,mand,1979-04-25,Silkeborg,56.166666666,9.55,139808,75.0,1.89,0,,https://nl.wikipedia.org/wiki/Michael_Reihs,2026-04-06T16:54:42.281035+00:00
1108,Q13850519,Michael Rosborg,mand,1971-03-15,Silkeborg,56.166666666,9.55,113366,,,0,,https://nl.wikipedia.org/wiki/Michael_Rosborg,2026-04-06T16:54:52.868572+00:00
1109,Q972941,Michael Sandstød,mand,1968-06-23,København,55.676111111,12.568888888,173275,74.0,1.8,0,,https://uk.wikipedia.org/wiki/%D0%9C%D1%96%D0%BA%D0%B0%D0%B5%D0%BB%D1%8C_%D0%A1%D0%B0%D0%BD%D0%B4%D1%81%D1%82%D0%B5%D0%B4,2026-04-06T16:55:03.327223+00:00
1110,Q1929415,Michael Skelde,mand,1973-08-13,Horsens,55.861944444,9.851944444,115889,,,0,,https://nl.wikipedia.org/wiki/Michael_Skelde,2026-04-06T16:55:13.935231+00:00
1111,Q1435805,Michael Smith Larsen,mand,1981-06-03,,,,227786,,,0,,https://de.wikipedia.org/wiki/Michael_Smith_Larsen,2026-04-06T16:55:24.518969+00:00
1112,Q2787648,Michael Steen Nielsen,mand,1975-02-15,Køge,55.45,12.183333333,113637,,,0,,https://nl.wikipedia.org/wiki/Michael_Steen_Nielsen,2026-04-06T16:55:35.021986+00:00
1113,Q574413,Michael Tronborg,mand,1983-07-13,Danmark,56.0,10.0,128218,,,0,,"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D0%BD%D0%B1%D0%BE%D1%80%D0%B3,_%D0%9C%D0%B8%D0%BA%D0%B0%D1%8D%D0%BB%D1%8C",2026-04-06T16:55:45.709633+00:00
1114,Q1926802,Michael Valgren,mand,1992-02-07,Østerild,57.0292,8.8467,139801,71.0,1.79,0,,https://sv.wikipedia.org/wiki/Michael_Valgren,2026-04-06T16:55:56.212237+00:00
1115,Q19518531,Michelle Lauge Quaade,kvinde,1991-05-18,Frederikssund,55.8406,12.0637,230603,,,0,,https://en.wikipedia.org/wiki/Michelle_Lauge_Quaade,2026-04-06T16:56:06.792646+00:00
1116,Q434418,Mie Bekker Lacota,kvinde,1988-11-10,Greve Kommune,55.583888888,12.295277777,124391,,,0,,https://pl.wikipedia.org/wiki/Mie_Bekker_Lacota,2026-04-06T16:56:17.287055+00:00
1117,Q116890212,Mie Nordlund Pedersen,kvinde,1990-10-23,Roskilde,55.641666666,12.080833333,292448,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B8%D0%B5",2026-04-06T16:56:27.752087+00:00
1118,Q51954777,Mie Saabye,kvinde,2001-08-08,Ry,56.092222222,9.758055555,216387,,,0,,https://no.wikipedia.org/wiki/Mie_Saabye_Madsen,2026-04-06T16:56:38.257637+00:00
1119,Q1876638,Mikael Kyneb,mand,1972-03-05,Hobro,56.633333333,9.8,113454,,,0,,https://nl.wikipedia.org/wiki/Mikael_Kyneb,2026-04-06T16:56:48.790346+00:00
1120,Q29462362,Mikkel Honoré,mand,1997-01-21,Fredericia,55.564444444,9.759722222,185568,68.0,1.85,0,,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BD%D0%BE%D1%80%D0%B5,_%D0%9C%D0%B8%D0%BA%D0%BA%D0%B5%D0%BB%D1%8C_%D0%A4%D1%80%D0%BE%D0%BB%D0%B8%D1%85",2026-04-06T16:56:59.410785+00:00
1121,Q112678828,Mikkel Kastrup,mand,1999-11-06,,,,270228,,,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D1%82%D1%80%D1%83%D0%BF,_%D0%9C%D0%B8%D0%BA%D0%BA%D0%B5%D0%BB%D1%8C",2026-04-06T16:57:10.041326+00:00
1122,Q21847122,Mikkel Mortensen,mand,1988-08-08,,,,131940,,,0,,https://nl.wikipedia.org/wiki/Mikkel_Mortensen,2026-04-06T16:57:20.514741+00:00
1123,Q27786531,Mikkel Norsgaard Bjerg,mand,1998-11-03,København,55.676111111,12.568888888,203053,78.0,1.91,0,,https://zh.wikipedia.org/wiki/%E7%B1%B3%E5%85%8B%E5%B0%94%C2%B7%E6%AF%94%E8%80%B6%E6%A0%BC,2026-04-06T16:57:30.976268+00:00
1124,Q1651464,Mikkel Schiøler,mand,1989-12-28,,,,117557,,,0,,https://fr.wikipedia.org/wiki/Mikkel_Schi%C3%B8ler,2026-04-06T16:57:41.636505+00:00
1125,Q76858310,Mikkel Øritsland,mand,1995-07-25,Odense,55.4,10.383333333,223078,75.0,1.79,0,,https://da.wikipedia.org/wiki/Mikkel_%C3%98ritsland,2026-04-06T16:57:53.607058+00:00
1126,Q116215432,Mille Foldager Nielsen,kvinde,2007-07-07,Silkeborg,56.166666666,9.55,302780,,,0,,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BB%D1%8C%D1%81%D0%B5%D0%BD,_%D0%9C%D0%B8%D0%BB%D0%BB%D0%B5_%D0%A4%D0%BE%D0%BB%D1%8C%D0%B4%D0%B0%D0%B3%D0%B5%D1%80",2026-04-06T16:58:04.187615+00:00
1127,Q106238344,Mille Troelsen,kvinde,2002-11-12,Sunds,56.206111111,9.015277777,240662,,,0,,https://da.wikipedia.org/wiki/Mille_Troelsen,2026-04-06T16:58:14.763593+00:00
521,Q109732924,Mogens Boldt,mand,1952-01-01,,,,,,,0,,https://de.wikipedia.org/wiki/Mogens_Boldt,2026-04-06T15:50:01.217116+00:00
1128,Q63570106,Mogens Danholt,mand,1910-11-18,,,,230393,,,0,,https://da.wikipedia.org/wiki/Mogens_Danholt,2026-04-06T16:58:25.207609+00:00
1129,Q1449357,Mogens Frey,mand,1941-07-02,Glostrup Kommune,55.666666666,12.4,172121,,,0,,https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D2%91%D0%B5%D0%BD%D1%81_%D0%A4%D1%80%D0%B5%D0%B9,2026-04-06T16:58:36.199300+00:00
524,Q28971603,Mogens Tvilling,mand,1935-05-18,København,55.676111111,12.568888888,,,,0,,https://de.wikipedia.org/wiki/Mogens_Tvilling,2026-04-06T15:50:01.217116+00:00
1130,Q29344293,Morten Hulgaard,mand,1998-08-23,København,55.676111111,12.568888888,195500,73.0,1.81,0,,https://pl.wikipedia.org/wiki/Morten_Hulgaard,2026-04-06T16:58:47.202761+00:00
1131,Q732559,Morten Høberg,mand,1988-03-08,,,,128035,,,0,,https://fr.wikipedia.org/wiki/Morten_H%C3%B8berg,2026-04-06T16:58:58.123073+00:00
1132,Q2684287,Morten Knudsen,mand,1981-09-21,Herning,56.136111111,8.976666666,135382,,,0,,https://nl.wikipedia.org/wiki/Morten_Knudsen,2026-04-06T16:59:08.746701+00:00
1133,Q106522775,Morten Nørtoft,mand,2002-09-05,Kollemorten,55.8658,9.3647,244543,,,0,,https://fr.wikipedia.org/wiki/Morten_N%C3%B8rtoft,2026-04-06T16:59:19.195843+00:00
1134,Q1948698,Morten Reckweg,mand,1988-10-03,Grenaa,56.413333333,10.875833333,117556,,,0,,https://nl.wikipedia.org/wiki/Morten_Birck_Reckweg,2026-04-06T16:59:29.687768+00:00
1135,Q2222720,Morten Sonne,mand,1970-11-13,Køge,55.45,12.183333333,113903,,,0,,https://nl.wikipedia.org/wiki/Morten_Sonne,2026-04-06T16:59:40.329008+00:00
531,Q6914553,Morten Therkildsen,mand,1983-09-24,Vejle,55.708333333,9.533333333,,,,0,,https://pt.wikipedia.org/wiki/Morten_Therkildsen,2026-04-06T15:50:01.217116+00:00
1136,Q1257446,Morten Voss Christiansen,mand,1979-01-21,,,,132053,,,0,,https://fr.wikipedia.org/wiki/Morten_Voss_Christiansen,2026-04-06T16:59:50.845616+00:00
1137,Q122146717,Morten Örnhagen,mand,2001-07-30,,,,296902,,,0,,https://da.wikipedia.org/wiki/Morten_%C3%96rnhagen_J%C3%B8rgensen,2026-04-06T17:00:01.273118+00:00
1138,Q12327763,Morten Øllegaard,mand,1988-02-06,,,,130774,,,0,,https://fr.wikipedia.org/wiki/Morten_%C3%98llegaard,2026-04-06T17:00:11.765180+00:00
1139,Q116860800,Nadine Bruhn,kvinde,1977-04-10,,,,228676,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%83%D0%BD,_%D0%9D%D0%B0%D0%B4%D0%B8%D0%BD",2026-04-06T17:00:22.356605+00:00
1140,Q106864586,Nicholas Thorøe-Hansen,mand,2001-07-06,Gentofte,55.7517,12.5508,217151,,,0,,https://da.wikipedia.org/wiki/Nicholas_Thor%C3%B8e-Hansen,2026-04-06T17:00:32.902038+00:00
1141,Q429112,Nicki Sørensen,mand,1975-05-14,Hillerød,55.933333333,12.3,140766,71.0,1.82,0,,https://sv.wikipedia.org/wiki/Nicki_S%C3%B8rensen,2026-04-06T17:00:43.997183+00:00
1142,Q29343875,Nicklas Amdi Pedersen,mand,1993-08-03,Aarhus,56.156388888,10.209722222,177736,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BB%D0%B0%D1%81_%D0%90%D0%BC%D0%B4%D0%B8",2026-04-06T17:00:54.445900+00:00
1143,Q107012761,Nicklas Lilleskov Falk Rasmussen,mand,1997-07-13,Gørlev,55.5392,11.2273,271350,,,0,,https://da.wikipedia.org/wiki/Nicklas_Lilleskov_Falk_Rasmussen,2026-04-06T17:01:05.267805+00:00
1144,Q20109533,Nicolai Brøchner,mand,1993-07-04,Kolding,55.490833333,9.472222222,158593,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%91%D1%85%D0%BD%D0%B5%D1%80,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9",2026-04-06T17:01:17.263130+00:00
1145,Q101609326,Nicolai Wandahl,mand,2004-04-19,Stockholm,59.329444444,18.068611111,270090,,,0,,https://da.wikipedia.org/wiki/Nicolai_Wandahl,2026-04-06T17:01:27.838638+00:00
1146,Q1600550,Nicolaj Bo Larsen,mand,1971-11-10,Roskilde,55.641666666,12.080833333,113918,,,0,,https://nl.wikipedia.org/wiki/Nicolaj_Bo_Larsen,2026-04-06T17:01:38.349451+00:00
1147,Q17489518,Niels Baunsøe,mand,1939-06-29,Frederiksberg,55.6779,12.5327,246638,,,0,,https://pt.wikipedia.org/wiki/Niels_Bauns%C3%B8e,2026-04-06T17:01:48.792756+00:00
1148,Q21231009,Niels Bech Rasmussen,mand,1995-10-05,,,,269340,,,0,,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81%D1%81%D0%B5%D0%BD,_%D0%9D%D0%B8%D0%BB%D1%8C%D1%81",2026-04-06T17:01:59.314595+00:00
1149,Q972002,Niels Fredborg,mand,1946-10-28,Odder,55.9725,10.149722222,213535,,,0,,https://fi.wikipedia.org/wiki/Niels_Fredborg,2026-04-06T17:02:09.755334+00:00
546,Q120201414,Niels Ole Hald,mand,,,,,,,,0,,https://de.wikipedia.org/wiki/Niels_Ole_Hald,2026-04-06T15:50:01.217116+00:00
547,Q106314444,Niels Poulsen,mand,1960-09-30,København,55.676111111,12.568888888,,,,0,,https://de.wikipedia.org/wiki/Niels_Poulsen_(Radsportler),2026-04-06T15:50:01.217116+00:00
1150,Q1990214,Niki Byrgesen,mand,1990-07-21,,,,133308,,,0,,https://fr.wikipedia.org/wiki/Niki_Byrgesen,2026-04-06T17:02:20.214528+00:00
1151,Q1329160,Niki Østergaard,mand,1988-01-21,Horsens,55.861944444,9.851944444,139744,,,0,,https://nl.wikipedia.org/wiki/Niki_%C3%98stergaard,2026-04-06T17:02:31.136991+00:00
1152,Q24325233,Niklas Eg,mand,1995-01-06,Kibæk,56.0344,8.8547,168775,60.0,1.84,0,,"https://ru.wikipedia.org/wiki/%D0%AD%D0%B3,_%D0%9D%D0%B8%D0%BA%D0%BB%D0%B0%D1%81",2026-04-06T17:02:41.641257+00:00
1153,Q23008003,Niklas Larsen,mand,1997-03-22,Slagelse,55.400833333,11.35,184433,74.0,1.83,0,,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%E6%8B%89%E6%96%AF%C2%B7%E6%8B%89%E6%A3%AE,2026-04-06T17:02:52.440176+00:00
552,Q23771381,Niklas Laustsen,mand,1992-08-30,Hadsund,56.7185,10.1155,,,,0,,https://no.wikipedia.org/wiki/Niklas_Laustsen,2026-04-06T15:50:01.217116+00:00
553,Q125857887,Niklas Petersen,mand,1994-01-14,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BB%D0%B0%D1%81",2026-04-06T15:50:01.217116+00:00
1154,Q1990563,Nikola Aistrup,mand,1987-08-22,Ballerup Kommune,55.733333333,12.366666666,132178,,,0,,https://it.wikipedia.org/wiki/Nikola_Aistrup,2026-04-06T17:03:03.064971+00:00
1155,Q116873600,Nikolaj Ankerstjerne Klausen,mand,2006-11-21,Lind,56.1042,8.97917,283376,,,0,,https://da.wikipedia.org/wiki/Nikolaj_Ankerstjerne_Klausen,2026-04-06T17:03:14.039627+00:00
556,Q121356600,Nikolaj Hougs,mand,2006-01-11,Hellerup,55.733333333,12.566666666,,,,0,,https://da.wikipedia.org/wiki/Nikolaj_Hougs,2026-04-06T15:50:01.217116+00:00
1156,Q102836597,Nikolaj Mengel,mand,2002-03-09,Ringsted,55.4406,11.7936,242309,65.0,1.82,0,,https://fr.wikipedia.org/wiki/Nikolaj_Mengel,2026-04-06T17:03:24.816154+00:00
1157,Q104151615,Nikoline Hansen,kvinde,1987-04-04,Fårhus,54.8589,9.3261,138171,,,0,,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B8%D0%BD",2026-04-06T17:03:35.424490+00:00
1158,Q66794593,Nikoline Splittorff,kvinde,1999-05-16,Gentofte,55.7517,12.5508,386963,,,0,,https://da.wikipedia.org/wiki/Nikoline_Splittorff,2026-04-06T17:03:46.133033+00:00
1159,Q98594964,Nils Lau Nyborg Broge,mand,1992-01-04,Langå,56.392778,9.894167,189852,75.0,1.82,0,,https://da.wikipedia.org/wiki/Nils_Lau_Nyborg_Broge,2026-04-06T17:03:56.787884+00:00
1160,Q19973672,Nina Krebs Ovesen,kvinde,1996-02-20,,,,185185,,,0,,https://en.wikipedia.org/wiki/Nina_Krebs_Ovesen,2026-04-06T17:04:07.378748+00:00
1161,Q119828853,Noah Lindholm Møller Andersen,mand,2007-01-27,Trørød,55.8436,12.5386,292561,,,0,,https://fr.wikipedia.org/wiki/Noah_Lindholm_M%C3%B8ller,2026-04-06T17:04:18.036980+00:00
1162,Q119828664,Noah Sonnich Gadeberg,mand,2007-02-25,,,,294151,,,0,,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B4%D0%B5%D0%B1%D0%B5%D1%80%D0%B3,_%D0%9D%D0%BE%D0%B0",2026-04-06T17:04:28.461724+00:00
1163,Q109576241,Noah Wulff,mand,2005-06-14,Beder,56.0589,10.2097,270101,,,0,,https://da.wikipedia.org/wiki/Noah_Wulff,2026-04-06T17:04:38.929310+00:00
565,Q7082956,Olaf Holmstrup,mand,1930-10-05,Horsens,55.861944444,9.851944444,,,,0,,https://pt.wikipedia.org/wiki/Olaf_Holmstrup,2026-04-06T15:50:01.217116+00:00
1164,Q16031258,Olaf Meyland-Smith,mand,1882-07-23,Fraugde,55.3544,10.4883,246921,,,0,,https://pt.wikipedia.org/wiki/Olaf_Meyland-Smith,2026-04-06T17:04:49.589823+00:00
1165,Q19975669,Ole Byriel,mand,1958-01-03,Aarhus,56.156388888,10.209722222,216246,,,0,,https://pt.wikipedia.org/wiki/Ole_Byriel,2026-04-06T17:04:59.998261+00:00
